Site,spec_code,site_code,trap_type,spec_no,spec_notes,class,order,fam,genus,specie,fun_group,month,start_date,end_date,lat,long,elevation_m,county
Gables School and Community Garden,GABL-V-41,GABL,vane,41,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-42,GABL,vane,42,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-43,GABL,vane,43,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-44,GABL,vane,44,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-45,GABL,vane,45,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-46,GABL,vane,46,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-47,GABL,vane,47,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-48,GABL,vane,48,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-49,GABL,vane,49,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-50,GABL,vane,50,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-51,GABL,vane,51,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-52,GABL,vane,52,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-53,GABL,vane,53,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-54,GABL,vane,54,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-55,GABL,vane,55,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-56,GABL,vane,56,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-57,GABL,vane,57,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-58,GABL,vane,58,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-59,GABL,vane,59,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-60,GABL,vane,60,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-61,GABL,vane,61,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-62,GABL,vane,62,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-63,GABL,vane,63,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-64,GABL,vane,64,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-65,GABL,vane,65,thrips ,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-66,GABL,vane,66,black longhorn,Insecta,Hymenoptera,Apidae,Melissodes,bimaculatus,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-67,GABL,vane,67,black longhorn,Insecta,Hymenoptera,Apidae,Melissodes,bimaculatus,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-68,GABL,vane,68,honeybee,Insecta,Hymenoptera,Apidae,Apis,mellifera,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-69,GABL,vane,69,honeybee,Insecta,Hymenoptera,Apidae,Apis,mellifera,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-70,GABL,vane,70,honeybee,Insecta,Hymenoptera,Apidae,Apis,mellifera,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-71,GABL,vane,71,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-72,GABL,vane,72,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-73,GABL,vane,73,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-74,GABL,vane,74,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-75,GABL,vane,75,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-76,GABL,vane,76,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-77,GABL,vane,77,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-78,GABL,vane,78,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-79,GABL,vane,79,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-80,GABL,vane,80,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-81,GABL,vane,81,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-82,GABL,vane,82,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-83,GABL,vane,83,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-84,GABL,vane,84,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-85,GABL,vane,85,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-86,GABL,vane,86,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-87,GABL,vane,87,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-88,GABL,vane,88,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-89,GABL,vane,89,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-90,GABL,vane,90,squash bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-91,GABL,vane,91,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-92,GABL,vane,92,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-93,GABL,vane,93,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-94,GABL,vane,94,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-95,GABL,vane,95,white colored longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-96,GABL,vane,96,white colored longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-97,GABL,vane,97,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-98,GABL,vane,98,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-99,GABL,vane,99,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-100,GABL,vane,100,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-101,GABL,vane,101,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-102,GABL,vane,102,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-103,GABL,vane,103,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-104,GABL,vane,104,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-105,GABL,vane,105,sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-106,GABL,vane,106,sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-107,GABL,vane,107,sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-108,GABL,vane,108,sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-109,GABL,vane,109,sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-110,GABL,vane,110,sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-111,GABL,vane,111,sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-112,GABL,vane,112,sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-113,GABL,vane,113,small sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-114,GABL,vane,114,small sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-115,GABL,vane,115,small sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-116,GABL,vane,116,small sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-117,GABL,vane,117,small sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-118,GABL,vane,118,fly,Insecta,Diptera,,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-119,GABL,vane,119,small fly,Insecta,Diptera,,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-V-120,GABL,vane,120,small fly,Insecta,Diptera,,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-1,GABL,pitfall-1,1,ant,Insecta,Hymenoptera,Formicidae,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-2,GABL,pitfall-1,2,ant queen,Insecta,Hymenoptera,Formicidae,Lasius,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-3,GABL,pitfall-1,3,coleopteran larva,Insecta,Coleoptera,,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-4,GABL,pitfall-1,4,coleopteran larva,Insecta,Coleoptera,,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-5,GABL,pitfall-1,5,coleopteran larva,Insecta,Coleoptera,,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-6,GABL,pitfall-1,6,fossorial bug,Insecta,Hemiptera,,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-7,GABL,pitfall-1,7,beetle ,Insecta,Coleoptera,,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-8,GABL,pitfall-1,8,spider,Arachnida,Araneae,Linyphiidae,,,Predator,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-9,GABL,pitfall-1,9,beetle ,Insecta,Coleoptera,,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-10,GABL,pitfall-1,10,fossorial bug,Insecta,Hemiptera,,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-11,GABL,pitfall-2,11,harvestman,Arachnida,Opiliones,,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-12,GABL,pitfall-2,12,harvestman,Arachnida,Opiliones,,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-13,GABL,pitfall-2,13,ant,Insecta,Hymenoptera,Formicidae,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-14,GABL,pitfall-2,14,ant,Insecta,Hymenoptera,Formicidae,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-15,GABL,pitfall-2,15,ant,Insecta,Hymenoptera,Formicidae,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-16,GABL,pitfall-2,16,ant,Insecta,Hymenoptera,Formicidae,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-17,GABL,pitfall-2,17,ant,Insecta,Hymenoptera,Formicidae,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-18,GABL,pitfall-2,18,ant,Insecta,Hymenoptera,Formicidae,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-19,GABL,pitfall-2,19,ant,Insecta,Hymenoptera,Formicidae,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-20,GABL,pitfall-2,20,pillbug,Malacostraca,Isopoda,,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-21,GABL,pitfall-2,21,ant,Insecta,Hymenoptera,Formicidae,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-22,GABL,pitfall-2,22,ant,Insecta,Hymenoptera,Formicidae,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gables School and Community Garden,GABL-P-23,GABL,pitfall-2,23,ant,Insecta,Hymenoptera,Formicidae,,,,July,15-07-2025,18-07-2025,39.67926421,-105.0937713,1700,Jefferson
Gabriel Cam Memorial Community Garden,GABR-V-1,GABR,vane,1,minute pirate bug,Insecta,Hemiptera,Anthocoridae,Orius,,Predator,July,15-07-2025,18-07-2025,39.72381522,-104.8309439,1655,Arapahoe
Gabriel Cam Memorial Community Garden,GABR-V-2,GABR,vane,2,minute pirate bug,Insecta,Hemiptera,Anthocoridae,Orius,,Predator,July,15-07-2025,18-07-2025,39.72381522,-104.8309439,1655,Arapahoe
Gabriel Cam Memorial Community Garden,GABR-V-3,GABR,vane,3,minute pirate bug,Insecta,Hemiptera,Anthocoridae,Orius,,Predator,July,15-07-2025,18-07-2025,39.72381522,-104.8309439,1655,Arapahoe
Gabriel Cam Memorial Community Garden,GABR-V-4,GABR,vane,4,minute pirate bug,Insecta,Hemiptera,Anthocoridae,Orius,,Predator,July,15-07-2025,18-07-2025,39.72381522,-104.8309439,1655,Arapahoe
Gabriel Cam Memorial Community Garden,GABR-V-5,GABR,vane,5,minute pirate bug,Insecta,Hemiptera,Anthocoridae,Orius,,Predator,July,15-07-2025,18-07-2025,39.72381522,-104.8309439,1655,Arapahoe
Gabriel Cam Memorial Community Garden,GABR-V-6,GABR,vane,6,minute pirate bug,Insecta,Hemiptera,Anthocoridae,Orius,,Predator,July,15-07-2025,18-07-2025,39.72381522,-104.8309439,1655,Arapahoe
Gabriel Cam Memorial Community Garden,GABR-V-7,GABR,vane,7,minute pirate bug,Insecta,Hemiptera,Anthocoridae,Orius,,Predator,July,15-07-2025,18-07-2025,39.72381522,-104.8309439,1655,Arapahoe
Gabriel Cam Memorial Community Garden,GABR-V-8,GABR,vane,8,minute pirate bug,Insecta,Hemiptera,Anthocoridae,Orius,,Predator,July,15-07-2025,18-07-2025,39.72381522,-104.8309439,1655,Arapahoe
Gabriel Cam Memorial Community Garden,GABR-V-9,GABR,vane,9,minute pirate bug,Insecta,Hemiptera,Anthocoridae,Orius,,Predator,July,15-07-2025,18-07-2025,39.72381522,-104.8309439,1655,Arapahoe
Gabriel Cam Memorial Community Garden,GABR-V-10,GABR,vane,10,minute pirate bug,Insecta,Hemiptera,Anthocoridae,Orius,,Predator,July,15-07-2025,18-07-2025,39.72381522,-104.8309439,1655,Arapahoe
Gabriel Cam Memorial Community Garden,GABR-V-11,GABR,vane,11,minute pirate bug,Insecta,Hemiptera,Anthocoridae,Orius,,Predator,July,15-07-2025,18-07-2025,39.72381522,-104.8309439,1655,Arapahoe
Gabriel Cam Memorial Community Garden,GABR-V-12,GABR,vane,12,minute pirate bug,Insecta,Hemiptera,Anthocoridae,Orius,,Predator,July,15-07-2025,18-07-2025,39.72381522,-104.8309439,1655,Arapahoe
